id,code,education_stage,grade,component,field,knowledge_object,description,source_document
2a1dee8a-4473-5a9e-a224-b1093999b101,EF67LP07,EF_AF,6;7,Língua Portuguesa,CAMPO JORNALÍSTICO-MIDIÁTICO,Efeitos de sentido,"Identificar o uso de recursos persuasivos em textos argumentativos diversos (como a elaboração do título, escolhas lexicais, construções metafóricas, a explicitação ou a ocultação de fontes de informação) e perceber seus efeitos de sentido.","BRASIL. Base Nacional Comum Curricular (2018), p. 162–163; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 164–165"
0d64f7a6-9db1-56ea-bd48-2265628026e9,EF67LP08,EF_AF,6;7,Língua Portuguesa,CAMPO JORNALÍSTICO-MIDIÁTICO,Efeitos de sentido Exploração da multissemiose,"Identificar os efeitos de sentido devidos à escolha de imagens estáticas, sequenciação ou sobreposição de imagens, definição de figura/fundo, ângulo, profundidade e foco, cores/tonalidades, relação com o escrito (relações de reiteração, complementação ou oposição) etc. em notícias, reportagens, fotorreportagens, foto-denúncias, memes, gifs, anúncios publicitários e propagandas publicados em jornais, revistas, sites na internet etc.","BRASIL. Base Nacional Comum Curricular (2018), p. 164–165; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 166–167"
6e0441f7-ea8d-5a5c-9420-62e3f76f16cb,EF67LP09,EF_AF,6;7,Língua Portuguesa,CAMPO JORNALÍSTICO-MIDIÁTICO,Estratégias de produção: planejamento de textos informativos,"Planejar notícia impressa e para circulação em outras mídias (rádio ou TV/vídeo), tendo em vista as condições de produção, do texto – objetivo, leitores/espectadores, veículos e mídia de circulação etc. –, a partir da escolha do fato a ser noticiado (de relevância para a turma, escola ou comunidade), do levantamento de dados e informações sobre o fato – que pode envolver entrevistas com envolvidos ou com especialistas, consultas a fontes, análise de documentos, cobertura de eventos etc.–, do registro dessas informações e dados, da escolha de fotos ou imagens a produzir ou a utilizar etc. e a previsão de uma estrutura hipertextual (no caso de publicação em sites ou blogs noticiosos).","BRASIL. Base Nacional Comum Curricular (2018), p. 164–165; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 166–167"
381d33cc-9b14-5510-acf6-44be750c5833,EF67LP10,EF_AF,6;7,Língua Portuguesa,CAMPO JORNALÍSTICO-MIDIÁTICO,"Textualização, tendo em vista suas condições de produção, as características do gênero em questão, o estabelecimento de coesão, adequação à norma-padrão e o uso adequado de ferramentas de edição","Produzir notícia impressa tendo em vista características do gênero – título ou manchete com verbo no tempo presente, linha fina (opcional), lide, progressão dada pela ordem decrescente de importância dos fatos, uso de 3ª pessoa, de palavras que indicam precisão –, e o estabelecimento adequado de coesão e produzir notícia para TV, rádio e internet, tendo em vista, além das características do gênero, os recursos de mídias disponíveis e o manejo de recursos de captação e edição de áudio e imagem.","BRASIL. Base Nacional Comum Curricular (2018), p. 164–165; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 166–167"
0e28a4d4-7d5d-50aa-950b-00a6c0a6358a,EF67LP11,EF_AF,6;7,Língua Portuguesa,CAMPO JORNALÍSTICO-MIDIÁTICO,Estratégias de produção: planejamento de textos argumentativos e apreciativos,"Planejar resenhas, vlogs, vídeos e podcasts variados, e textos e vídeos de apresentação e apreciação próprios das culturas juvenis (algumas possibilidades: fanzines, fanclipes, e-zines, gameplay, detonado etc.), dentre outros, tendo em vista as condições de produção do texto – objetivo, leitores/espectadores, veículos e mídia de circulação etc. –, a partir da escolha de uma produção ou evento cultural para analisar – livro, filme, série, game, canção, videoclipe, fanclipe, show, saraus, slams etc. – da busca de informação sobre a produção ou evento escolhido, da síntese de informações sobre a obra/evento e do elenco/seleção de aspectos, elementos ou recursos que possam ser destacados positiva ou negativamente ou da roteirização do passo a passo do game para posterior gravação dos vídeos.","BRASIL. Base Nacional Comum Curricular (2018), p. 164–165; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 166–167"
020dd3af-9e02-5a1a-892b-77709b869851,EF67LP12,EF_AF,6;7,Língua Portuguesa,CAMPO JORNALÍSTICO-MIDIÁTICO,Textualização de textos argumentativos e apreciativos,"Produzir resenhas críticas, vlogs, vídeos, podcasts variados e produções e gêneros próprios das culturas juvenis (algumas possibilidades: fanzines, fanclipes, e-zines, gameplay, detonado etc.), que apresentem/descrevam e/ou avaliem produções culturais (livro, filme, série, game, canção, disco, videoclipe etc.) ou evento (show, sarau, slam etc.), tendo em vista o contexto de produção dado, as características do gênero, os recursos das mídias envolvidas e a textualização adequada dos textos e/ou produções.","BRASIL. Base Nacional Comum Curricular (2018), p. 164–165; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 166–167"
5e08d818-90de-5bc0-8e7c-3a76861da6b8,EF67LP13,EF_AF,6;7,Língua Portuguesa,CAMPO JORNALÍSTICO-MIDIÁTICO,Produção e edição de textos publicitários,"Produzir, revisar e editar textos publicitários, levando em conta o contexto de produção dado, explorando recursos multissemióticos, relacionando elementos verbais e visuais, utilizando adequadamente estratégias discursivas de persuasão e/ou convencimento e criando título ou slogan que façam o leitor motivar-se a interagir com o texto produzido e se sinta atraído pelo serviço, ideia ou produto em questão.","BRASIL. Base Nacional Comum Curricular (2018), p. 164–165; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 166–167"
ab2a766e-f2d7-5ff7-b32f-0ed7b79d3bc3,EF67LP14,EF_AF,6;7,Língua Portuguesa,CAMPO JORNALÍSTICO-MIDIÁTICO,Planejamento e produção de entrevistas orais,"Definir o contexto de produção da entrevista (objetivos, o que se pretende conseguir, porque aquele entrevistado etc.), levantar informações sobre o entrevistado e sobre o acontecimento ou tema em questão, preparar o roteiro de perguntar e realizar entrevista oral com envolvidos ou especialistas relacionados com o fato noticiado ou com o tema em pauta, usando roteiro previamente elaborado e formulando outras perguntas a partir das respostas dadas e, quando for o caso, selecionar partes, transcrever e proceder a uma edição escrita do texto, adequando-o a seu contexto de publicação, à construção composicional do gênero e garantindo a relevância das informações mantidas e a continuidade temática.","BRASIL. Base Nacional Comum Curricular (2018), p. 166–167; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 168–169"
c291dc50-2d84-5512-b39a-ede8a2d0dea8,EF67LP15,EF_AF,6;7,Língua Portuguesa,CAMPO DE ATUAÇÃO NA VIDA PÚBLICA,Estratégias e procedimentos de leitura em textos legais e normativos,"Identificar a proibição imposta ou o direito garantido, bem como as circunstâncias de sua aplicação, em artigos relativos a normas, regimentos escolares, regimentos e estatutos da sociedade civil, regulamentações para o mercado publicitário, Código de Defesa do Consumidor, Código Nacional de Trânsito, ECA, Constituição, dentre outros.","BRASIL. Base Nacional Comum Curricular (2018), p. 166–167; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 168–169"
f4395781-413d-50e6-93d6-72679cde9613,EF67LP16,EF_AF,6;7,Língua Portuguesa,CAMPO DE ATUAÇÃO NA VIDA PÚBLICA,"Contexto de produção, circulação e recepção de textos e práticas relacionadas à defesa de direitos e à participação social","Explorar e analisar espaços de reclamação de direitos e de envio de solicitações (tais como ouvidorias, SAC, canais ligados a órgãos públicos, plataformas do consumidor, plataformas de reclamação), bem como de textos pertencentes a gêneros que circulam nesses espaços, reclamação ou carta de reclamação, solicitação ou carta de solicitação, como forma de ampliar as possibilidades de produção desses textos em casos que remetam a reivindicações que envolvam a escola, a comunidade ou algum de seus membros como forma de se engajar na busca de solução de problemas pessoais, dos outros e coletivos.","BRASIL. Base Nacional Comum Curricular (2018), p. 166–167; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 168–169"
c7d9b0b4-03f4-56b5-96d6-260fe38be5dd,EF67LP17,EF_AF,6;7,Língua Portuguesa,CAMPO DE ATUAÇÃO NA VIDA PÚBLICA,"Relação entre contexto de produção e características composicionais e estilísticas dos gêneros (carta de solicitação, carta de reclamação, petição on-line, carta aberta, abaixo-assinado, proposta etc.) Apreciação e réplica","Analisar, a partir do contexto de produção, a forma de organização das cartas de solicitação e de reclamação (datação, forma de início, apresentação contextualizada do pedido ou da reclamação, em geral, acompanhada de explicações, argumentos e/ou relatos do problema, fórmula de finalização mais ou menos cordata, dependendo do tipo de carta e subscrição) e algumas das marcas linguísticas relacionadas à argumentação, explicação ou relato de fatos, como forma de possibilitar a escrita fundamentada de cartas como essas ou de postagens em canais próprios de reclamações e solicitações em situações que envolvam questões relativas à escola, à comunidade ou a algum dos seus membros.","BRASIL. Base Nacional Comum Curricular (2018), p. 166–167; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 168–169"
a19aa656-792d-55c0-babb-7ce181e35a06,EF67LP18,EF_AF,6;7,Língua Portuguesa,CAMPO DE ATUAÇÃO NA VIDA PÚBLICA,"Estratégias, procedimentos de leitura em textos reivindicatórios ou propositivos","Identificar o objeto da reclamação e/ou da solicitação e sua sustentação, explicação ou justificativa, de forma a poder analisar a pertinência da solicitação ou justificação.","BRASIL. Base Nacional Comum Curricular (2018), p. 166–167; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 168–169"
9751a164-5e20-5ee7-b0d6-6ce1bb2a6d91,EF67LP19,EF_AF,6;7,Língua Portuguesa,CAMPO DE ATUAÇÃO NA VIDA PÚBLICA,Estratégia de produção: planejamento de textos reivindicatórios ou propositivos,"Realizar levantamento de questões, problemas que requeiram a denúncia de desrespeito a direitos, reivindicações, reclamações, solicitações que contemplem a comunidade escolar ou algum de seus membros e examinar normas e legislações.","BRASIL. Base Nacional Comum Curricular (2018), p. 166–167; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 168–169"
7b9313dd-cdb8-5f4c-9d7f-c8ed6bec8451,EF67LP20,EF_AF,6;7,Língua Portuguesa,CAMPO DAS PRÁTICAS DE ESTUDO E PESQUISA,Curadoria de informação,"Realizar pesquisa, a partir de recortes e questões definidos previamente, usando fontes indicadas e abertas.","BRASIL. Base Nacional Comum Curricular (2018), p. 168–169; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 170–171"
22cebe0c-5243-5d99-9b3d-5fa85b5ac288,EF67LP21,EF_AF,6;7,Língua Portuguesa,CAMPO DAS PRÁTICAS DE ESTUDO E PESQUISA,"Estratégias de escrita: textualização, revisão e edição","Divulgar resultados de pesquisas por meio de apresentações orais, painéis, artigos de divulgação científica, verbetes de enciclopédia, podcasts científicos etc.","BRASIL. Base Nacional Comum Curricular (2018), p. 168–169; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 170–171"
d24a7ed5-e597-5eae-ab56-f5f6948c7b66,EF67LP22,EF_AF,6;7,Língua Portuguesa,CAMPO DAS PRÁTICAS DE ESTUDO E PESQUISA,"Estratégias de escrita: textualização, revisão e edição","Produzir resumos, a partir das notas e/ou esquemas feitos, com o uso adequado de paráfrases e citações.","BRASIL. Base Nacional Comum Curricular (2018), p. 168–169; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 170–171"
fcb8921d-fd34-575c-8f83-257dc1afba41,EF67LP23,EF_AF,6;7,Língua Portuguesa,CAMPO DAS PRÁTICAS DE ESTUDO E PESQUISA,Conversação espontânea,"Respeitar os turnos de fala, na participação em conversações e em discussões ou atividades coletivas, na sala de aula e na escola e formular perguntas coerentes e adequadas em momentos oportunos em situações de aulas, apresentação oral, seminário etc.","BRASIL. Base Nacional Comum Curricular (2018), p. 168–169; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 170–171"
4a9a5439-d2c9-5a6d-80a4-fde1161c1ed8,EF67LP24,EF_AF,6;7,Língua Portuguesa,CAMPO DAS PRÁTICAS DE ESTUDO E PESQUISA,Procedimentos de apoio à compreensão Tomada de nota,"Tomar nota de aulas, apresentações orais, entrevistas (ao vivo, áudio, TV, vídeo), identificando e hierarquizando as informações principais, tendo em vista apoiar o estudo e a produção de sínteses e reflexões pessoais ou outros objetivos em questão.","BRASIL. Base Nacional Comum Curricular (2018), p. 168–169; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 170–171"
64785158-3902-52fa-bcb9-c16d356f1f29,EF67LP25,EF_AF,6;7,Língua Portuguesa,CAMPO DAS PRÁTICAS DE ESTUDO E PESQUISA,Textualização Progressão temática,"Reconhecer e utilizar os critérios de organização tópica (do geral para o específico, do específico para o geral etc.), as marcas linguísticas dessa organização (marcadores de ordenação e enumeração, de explicação, definição e exemplificação, por exemplo) e os mecanismos de paráfrase, de maneira a organizar mais adequadamente a coesão e a progressão temática de seus textos.","BRASIL. Base Nacional Comum Curricular (2018), p. 168–169; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 170–171"
a3770b82-859b-56d9-88d2-274afce741dd,EF67LP26,EF_AF,6;7,Língua Portuguesa,CAMPO DAS PRÁTICAS DE ESTUDO E PESQUISA,Textualização,Reconhecer a estrutura de hipertexto em textos de divulgação científica e proceder à remissão a conceitos e relações por meio de notas de rodapés ou boxes.,"BRASIL. Base Nacional Comum Curricular (2018), p. 168–169; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 170–171"
cf38e56b-bf69-5c81-9fcd-bec82ebac07c,EF67LP27,EF_AF,6;7,Língua Portuguesa,CAMPO ARTÍSTICO-LITERÁRIO,Relação entre textos,"Analisar, entre os textos literários e entre estes e outras manifestações artísticas (como cinema, teatro, música, artes visuais e midiáticas), referências explícitas ou implícitas a outros textos, quanto aos temas, personagens e recursos literários e semióticos","BRASIL. Base Nacional Comum Curricular (2018), p. 168–169; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 170–171"
942da36a-9d7a-596e-a614-a3c14e7df981,EF67LP32,EF_AF,6;7,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO,Fono-ortografia,"Escrever palavras com correção ortográfica, obedecendo as convenções da língua escrita.","BRASIL. Base Nacional Comum Curricular (2018), p. 170–171; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 172–173"
39a21e9f-621e-5d70-8d60-0ed0e684fe97,EF67LP33,EF_AF,6;7,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO,Elementos notacionais da escrita,Pontuar textos adequadamente.,"BRASIL. Base Nacional Comum Curricular (2018), p. 170–171; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 172–173"
72152719-cad8-52c6-8409-926463a181c8,EF67LP34,EF_AF,6;7,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO,Léxico/morfologia,Formar antônimos com acréscimo de prefixos que expressam noção de negação.,"BRASIL. Base Nacional Comum Curricular (2018), p. 170–171; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 172–173"
a804b97e-b114-57b7-9e78-69ee65521e7e,EF67LP35,EF_AF,6;7,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO,Léxico/morfologia,Distinguir palavras derivadas por acréscimo de afixos e palavras compostas.,"BRASIL. Base Nacional Comum Curricular (2018), p. 170–171; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 172–173"
1dfd1634-1d36-5993-a940-ce54158ba167,EF67LP36,EF_AF,6;7,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO,Coesão,"Utilizar, ao produzir texto, recursos de coesão referencial (léxica e pronominal) e sequencial e outros recursos expressivos adequados ao gênero textual.","BRASIL. Base Nacional Comum Curricular (2018), p. 174–175; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 176–177"
cf106166-9a6f-5467-b68e-8037b1a2bd49,EF67LP37,EF_AF,6;7,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO,Sequências textuais,"Analisar, em diferentes textos, os efeitos de sentido decorrentes do uso de recursos linguístico-discursivos de prescrição, causalidade, sequências descritivas e expositivas e ordenação de eventos.","BRASIL. Base Nacional Comum Curricular (2018), p. 174–175; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 176–177"
f805dc57-7e2b-5cd7-b8a2-c6c6f04e3bd3,EF67LP38,EF_AF,6;7,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO,Figuras de linguagem,"Analisar os efeitos de sentido do uso de figuras de linguagem, como comparação, metáfora, metonímia, personificação, hipérbole, dentre outras.","BRASIL. Base Nacional Comum Curricular (2018), p. 174–175; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 176–177"
31432bf9-d24a-5e61-9735-19056ba3427b,EF69AR01,EF_AF,6;7;8;9,Arte,Artes visuais,Contextos e práticas,"Pesquisar, apreciar e analisar formas distintas das artes visuais tradicionais e contemporâneas, em obras de artistas brasileiros e estrangeiros de diferentes épocas e em diferentes matrizes estéticas e culturais, de modo a ampliar a experiência com diferentes contextos e práticas artístico-visuais e cultivar a percepção, o imaginário, a capacidade de simbolizar e o repertório imagético.","BRASIL. Base Nacional Comum Curricular (2018), p. 206–207; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 208–209"
14d418a3-caed-5331-a796-825547e50aca,EF69AR02,EF_AF,6;7;8;9,Arte,Artes visuais,Contextos e práticas,"Pesquisar e analisar diferentes estilos visuais, contextualizando-os no tempo e no espaço.","BRASIL. Base Nacional Comum Curricular (2018), p. 206–207; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 208–209"
3e7e9544-dc4c-5fc5-aad9-bccfea905db5,EF69AR03,EF_AF,6;7;8;9,Arte,Artes visuais,Contextos e práticas,"Analisar situações nas quais as linguagens das artes visuais se integram às linguagens audiovisuais (cinema, animações, vídeos etc.), gráficas (capas de livros, ilustrações de textos diversos etc.), cenográficas, coreográficas, musicais etc.","BRASIL. Base Nacional Comum Curricular (2018), p. 206–207; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 208–209"
794ad5bd-36b0-524d-989a-d5cca319080c,EF69AR04,EF_AF,6;7;8;9,Arte,Artes visuais,Elementos da linguagem,"Analisar os elementos constitutivos das artes visuais (ponto, linha, forma, direção, cor, tom, escala, dimensão, espaço, movimento etc.) na apreciação de diferentes produções artísticas.","BRASIL. Base Nacional Comum Curricular (2018), p. 206–207; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 208–209"
90a43f21-7d58-5411-8544-1e562ffed69e,EF69AR05,EF_AF,6;7;8;9,Arte,Artes visuais,Materialidades,"Experimentar e analisar diferentes formas de expressão artística (desenho, pintura, colagem, quadrinhos, dobradura, escultura, modelagem, instalação, vídeo, fotografia, performance etc.).","BRASIL. Base Nacional Comum Curricular (2018), p. 206–207; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 208–209"
c36f192c-2332-5ca1-ad91-5a95a02452a5,EF69AR06,EF_AF,6;7;8;9,Arte,Artes visuais,Processos de criação,"Desenvolver processos de criação em artes visuais, com base em temas ou interesses artísticos, de modo individual, coletivo e colaborativo, fazendo uso de materiais, instrumentos e recursos convencionais, alternativos e digitais.","BRASIL. Base Nacional Comum Curricular (2018), p. 206–207; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 208–209"
c4392c0d-4ca6-5d31-aa80-b9c2d8200b68,EF69AR07,EF_AF,6;7;8;9,Arte,Artes visuais,Processos de criação,"Dialogar com princípios conceituais, proposições temáticas, repertórios imagéticos e processos de criação nas suas produções visuais.","BRASIL. Base Nacional Comum Curricular (2018), p. 206–207; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 208–209"
33cd9c24-2da6-55a3-b58b-c2d9ccae80a9,EF69AR08,EF_AF,6;7;8;9,Arte,Artes visuais,Sistemas da linguagem,"Diferenciar as categorias de artista, artesão, produtor cultural, curador, designer, entre outras, estabelecendo relações entre os profissionais do sistema das artes visuais.","BRASIL. Base Nacional Comum Curricular (2018), p. 206–207; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 208–209"
28f4ec83-cc03-5533-9119-0c9d3ab9df38,EF69AR15,EF_AF,6;7;8;9,Arte,Dança,Processos de criação,"Discutir as experiências pessoais e coletivas em dança vivenciadas na escola e em outros contextos, problematizando estereótipos e preconceitos.","BRASIL. Base Nacional Comum Curricular (2018), p. 206–207; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 208–209"
379a504c-c60e-5ee7-b84d-1d327f6eddba,EF69AR16,EF_AF,6;7;8;9,Arte,Música,Contextos e práticas,"Analisar criticamente, por meio da apreciação musical, usos e funções da música em seus contextos de produção e circulação, relacionando as práticas musicais às diferentes dimensões da vida social, cultural, política, histórica, econômica, estética e ética.","BRASIL. Base Nacional Comum Curricular (2018), p. 208–209; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 210–211"
d79b3c38-fff7-5ebb-84bb-36d1506fccba,EF69AR17,EF_AF,6;7;8;9,Arte,Música,Contextos e práticas,"Explorar e analisar, criticamente, diferentes meios e equipamentos culturais de circulação da música e do conhecimento musical.","BRASIL. Base Nacional Comum Curricular (2018), p. 208–209; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 210–211"
411fab0e-66d2-5915-b48c-9d9478971c32,EF69AR18,EF_AF,6;7;8;9,Arte,Música,Contextos e práticas,Reconhecer e apreciar o papel de músicos e grupos de música brasileiros e estrangeiros que contribuíram para o desenvolvimento de formas e gêneros musicais.,"BRASIL. Base Nacional Comum Curricular (2018), p. 208–209; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 210–211"
f5737e3b-7225-5fe3-89c3-c27a25ee083f,EF69AR19,EF_AF,6;7;8;9,Arte,Música,Contextos e práticas,"Identificar e analisar diferentes estilos musicais, contextualizando-os no tempo e no espaço, de modo a aprimorar a capacidade de apreciação da estética musical.","BRASIL. Base Nacional Comum Curricular (2018), p. 208–209; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 210–211"
9a45a645-c473-56ea-bcc7-5f8a4a359e8b,EF69AR24,EF_AF,6;7;8;9,Arte,Teatro,Contextos e práticas,"Reconhecer e apreciar artistas e grupos de teatro brasileiros e estrangeiros de diferentes épocas, investigando os modos de criação, produção, divulgação, circulação e organização da atuação profissional em teatro.","BRASIL. Base Nacional Comum Curricular (2018), p. 208–209; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 210–211"
56f180af-2ce6-5a3d-9e4e-8753ab6ab5aa,EF69AR31,EF_AF,6;7;8;9,Arte,Artes integradas,Contextos e práticas,"Relacionar as práticas artísticas às diferentes dimensões da vida social, cultural, política, histórica, econômica, estética e ética.","BRASIL. Base Nacional Comum Curricular (2018), p. 210–211; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 212–213"
970824db-cb5a-5296-8f20-2d1a04e11c75,EF69AR32,EF_AF,6;7;8;9,Arte,Artes integradas,Processos de criação,"Analisar e explorar, em projetos temáticos, as relações processuais entre diversas linguagens artísticas.","BRASIL. Base Nacional Comum Curricular (2018), p. 210–211; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 212–213"
9e58e462-c48c-5c7c-a17a-a2cc9f5be293,EF69AR33,EF_AF,6;7;8;9,Arte,Artes integradas,Matrizes estéticas e culturais,"Analisar aspectos históricos, sociais e políticos da produção artística, problematizando as narrativas eurocêntricas e as diversas categorizações da arte (arte, artesanato, folclore, design etc.).","BRASIL. Base Nacional Comum Curricular (2018), p. 210–211; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 212–213"
b3743839-9826-5a52-b827-733f3a6c6ad1,EF69AR34,EF_AF,6;7;8;9,Arte,Artes integradas,Patrimônio cultural,"Analisar e valorizar o patrimônio cultural, material e imaterial, de culturas diversas, em especial a brasileira, incluindo suas matrizes indígenas, africanas e europeias, de diferentes épocas, e favorecendo a construção de vocabulário e repertório relativos às diferentes linguagens artísticas.","BRASIL. Base Nacional Comum Curricular (2018), p. 210–211; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 212–213"
1eef910f-fc2b-570d-bd1d-e9fe10fbc7f0,EF69AR35,EF_AF,6;7;8;9,Arte,Artes integradas,Arte e tecnologia,"Identificar e manipular diferentes tecnologias e recursos digitais para acessar, apreciar, produzir, registrar e compartilhar práticas e repertórios artísticos, de modo reflexivo, ético e responsável.","BRASIL. Base Nacional Comum Curricular (2018), p. 210–211; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 212–213"
3298d81d-c812-517a-9d45-33f24a729c01,EF69LP01,EF_AF,6;7;8;9,Língua Portuguesa,CAMPO JORNALÍSTICO-MIDIÁTICO,Apreciação e réplica Relação entre gêneros e mídias,"Diferenciar liberdade de expressão de discursos de ódio, posicionando-se contrariamente a esse tipo de discurso e vislumbrando possibilidades de denúncia quando for o caso.","BRASIL. Base Nacional Comum Curricular (2018), p. 140–141; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 142–143"
cd354785-4514-52fa-bf01-d9648a928872,EF69LP02,EF_AF,6;7;8;9,Língua Portuguesa,CAMPO JORNALÍSTICO-MIDIÁTICO,Apreciação e réplica Relação entre gêneros e mídias,"Analisar e comparar peças publicitárias variadas (cartazes, folhetos, outdoor, anúncios e propagandas em diferentes mídias, spots, jingle, vídeos etc.), de forma a perceber a articulação entre elas em campanhas, as especificidades das várias semioses e mídias, a adequação dessas peças ao público-alvo, aos objetivos do anunciante e/ou da campanha e à construção composicional e estilo dos gêneros em questão, como forma de ampliar suas possibilidades de compreensão (e produção) de textos pertencentes a esses gêneros.","BRASIL. Base Nacional Comum Curricular (2018), p. 140–141; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 142–143"
d36d3ff8-2a24-5ef0-8c1f-72cc1aadcd8a,EF69LP03,EF_AF,6;7;8;9,Língua Portuguesa,CAMPO JORNALÍSTICO-MIDIÁTICO,Estratégia de leitura: apreender os sentidos globais do texto,"Identificar, em notícias, o fato central, suas principais circunstâncias e eventuais decorrências; em reportagens e fotorreportagens o fato ou a temática retratada e a perspectiva de abordagem, em entrevistas os principais temas/subtemas abordados, explicações dadas ou teses defendidas em relação a esses subtemas; em tirinhas, memes, charge, a crítica, ironia ou humor presente.","BRASIL. Base Nacional Comum Curricular (2018), p. 140–141; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 142–143"
de0eb1da-a6a5-58d5-87f1-115159c01402,EF69LP04,EF_AF,6;7;8;9,Língua Portuguesa,CAMPO JORNALÍSTICO-MIDIÁTICO,Efeitos de sentido,"Identificar e analisar os efeitos de sentido que fortalecem a persuasão nos textos publicitários, relacionando as estratégias de persuasão e apelo ao consumo com os recursos linguístico-discursivos utilizados, como imagens, tempo verbal, jogos de palavras, figuras de linguagem etc., com vistas a fomentar práticas de consumo conscientes.","BRASIL. Base Nacional Comum Curricular (2018), p. 140–141; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 142–143"
29437e57-fd72-5f91-b8da-409728f2fec8,EF69LP05,EF_AF,6;7;8;9,Língua Portuguesa,CAMPO JORNALÍSTICO-MIDIÁTICO,Efeitos de sentido,"Inferir e justificar, em textos multissemióticos – tirinhas, charges, memes, gifs etc. –, o efeito de humor, ironia e/ou crítica pelo uso ambíguo de palavras, expressões ou imagens ambíguas, de clichês, de recursos iconográficos, de pontuação etc.","BRASIL. Base Nacional Comum Curricular (2018), p. 140–141; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 142–143"
